student_id,student_name,student_phone_number,parent_id,parent_name,parent_phone_number,age,year,gpa,hostel_block,past_violations_30d,past_violations_365d,request_time_hour,requested_duration_hours,destination_risk,emergency_flag,group_request,weekend_request,previous_no_show,requests_last_7days,risk_score_continuous,label_violation
5815,Student_11632,8195009397,163734,Parent_75654,1650178140,19,3,9.021323439730724,A,0,2,22,1.77,LOW,0,0,1,0,1,22.5111811539187,0
6561,Student_52429,7794298978,479081,Parent_50857,9260255377,24,2,7.5603226008007,C,1,0,5,0.8,MED,0,0,1,0,0,29.564907965225,0
5318,Student_30032,3963397355,517126,Parent_92397,1089570448,19,4,7.83123344175412,D,0,0,17,5.99,MED,0,0,0,0,1,7.751439946714742,0
5313,Student_56045,2386636100,989575,Parent_79313,7921140096,19,3,7.466702194720616,C,1,0,20,0.27,LOW,0,0,1,0,1,28.94622139597662,0
9656,Student_25119,2018439991,936101,Parent_77098,3236048635,19,3,5.430052041355326,A,0,1,5,10.35,LOW,0,0,1,0,0,20.68588593012464,0
9735,Student_48548,5728321424,469717,Parent_98136,8565904373,19,1,8.734872643882307,A,0,1,3,2.45,LOW,0,1,0,0,0,10.88429040846114,0
4665,Student_80855,7334109857,411894,Parent_30658,1638684502,19,2,7.768148765785334,C,0,2,21,1.78,HIGH,0,0,1,0,0,26.76737436695661,0
9314,Student_94731,4705256116,293556,Parent_11381,3278234971,19,3,7.353594137609881,B,0,0,10,3.94,LOW,0,0,0,0,1,6.437464012753003,0
1293,Student_45203,9416392919,847830,Parent_75146,8094066403,24,4,7.071754675242321,D,0,0,10,0.49,LOW,0,0,0,0,0,6.126618656208382,0
3199,Student_18085,9223515709,790223,Parent_61553,3395129794,20,2,6.026809922536224,C,0,0,12,0.71,LOW,0,0,1,0,0,25.94155186495416,0
6222,Student_74761,3498804942,303968,Parent_25207,1658233953,23,1,7.874723658269141,D,0,2,22,19.61,LOW,0,0,1,0,1,23.39508224153174,0
8106,Student_57151,9232210109,231559,Parent_86244,2429822132,24,2,8.73369513469401,A,1,2,2,3.89,LOW,0,0,0,0,1,17.0037236153151,0
2129,Student_18129,4748987474,566997,Parent_85985,7419205596,17,3,8.384218362901407,D,0,1,5,1.21,HIGH,0,0,0,0,0,19.06390093542252,0
5955,Student_36048,4825168498,324754,Parent_65979,4726198245,21,4,7.11914684698861,C,0,1,23,8.51,HIGH,0,1,1,0,0,32.83512549704394,1
7272,Student_64294,7482985459,384193,Parent_95935,5100542848,23,1,8.753295920602348,C,1,3,22,1.8,LOW,0,0,1,0,0,20.33816594682381,0
6415,Student_33092,5871648954,413192,Parent_92847,5774272709,20,2,7.862690370389321,B,1,1,16,5.32,LOW,0,0,0,0,0,11.66273035016025,0
3732,Student_55322,9260234869,725703,Parent_43673,1111225158,23,3,7.708336355662772,A,0,1,12,2.73,LOW,0,0,0,0,2,16.6045168203538,0
2664,Student_42447,1903635649,196249,Parent_49873,6583250723,23,2,8.930625593537073,A,1,0,11,7.86,LOW,0,0,0,0,0,13.07402363390206,0
6166,Student_51608,4346906832,970416,Parent_16482,5773323048,18,2,9.165608598008951,B,0,0,12,16.32,LOW,0,0,1,0,1,29.63742674210054,0
9550,Student_33146,7256365368,928542,Parent_32331,3296056553,20,2,7.501842715077069,C,0,3,4,9.93,LOW,0,0,0,0,0,9.001539294929266,0
9919,Student_69536,4939589965,106836,Parent_48509,1636956096,23,1,8.795063845113745,A,0,2,4,9.32,LOW,0,0,0,0,2,11.39277179556613,0
9115,Student_33321,4506638560,200293,Parent_55637,2888092867,21,4,6.631785370263492,B,0,2,13,0.28,LOW,0,0,0,0,0,12.86302481033734,0
2685,Student_99516,1316129780,675073,Parent_22230,8933520975,17,3,6.254577653045464,B,0,0,6,0.94,LOW,0,1,0,0,1,23.43384148130416,0
5757,Student_35695,7051372825,445831,Parent_32524,1098677343,20,2,6.614222433180828,C,1,0,18,2.08,LOW,0,0,1,0,1,20.44119021302778,0
7559,Student_84829,4758716405,230201,Parent_73436,8053498381,18,1,7.477942288120532,C,1,0,15,12.47,LOW,0,0,1,0,0,25.93881096271745,0
6581,Student_86280,3778577360,465675,Parent_68137,7960334896,20,3,7.231904960819534,A,0,1,11,2.0,LOW,0,0,0,0,1,11.64952447296956,0
4968,Student_30471,4072669950,325040,Parent_16914,7923222446,18,3,8.122114850633292,C,0,1,10,0.21,MED,0,0,0,0,0,11.53913681874765,0
6042,Student_77189,4015390281,601960,Parent_59728,9709674881,19,1,7.447731163940496,D,1,0,17,5.57,HIGH,0,0,0,0,0,24.38503676608451,0
1597,Student_40731,7620478404,488786,Parent_14943,9966763499,24,4,8.323349281297059,D,0,1,6,7.48,LOW,0,0,0,0,0,3.937382731710269,0
7046,Student_99577,3222847152,791530,Parent_88824,3572149935,23,1,8.238138864205217,B,0,2,14,1.11,MED,0,0,0,0,0,14.30433525805908,0
5164,Student_87479,1686529912,445490,Parent_67655,7870700139,21,3,6.864788134697299,B,1,1,23,1.1,MED,0,0,1,0,0,19.52082176582933,0
3927,Student_31198,6543888509,936579,Parent_24549,8548259504,17,2,6.027867752962504,C,0,3,8,1.6,LOW,0,0,1,0,1,9.480927634363743,0
2608,Student_93335,4186443860,319592,Parent_89127,3728460844,21,2,8.056671170589267,B,0,1,0,0.47,MED,0,0,0,0,0,13.35797322664099,0
8256,Student_30587,7267115429,539291,Parent_10987,2726313524,23,1,6.811955183595448,C,1,1,9,1.41,HIGH,0,0,0,0,0,22.25257803684948,0
7254,Student_27682,7848716812,690171,Parent_45562,3975592622,18,2,7.55225562548473,A,0,0,16,5.91,MED,0,0,0,1,0,19.13414586291702,0
7305,Student_48324,9958977322,524856,Parent_83276,7716130411,21,3,9.003216640267627,C,0,0,11,1.52,LOW,0,0,0,0,0,0.1267524124219257,0
7131,Student_38799,3820457970,157867,Parent_32988,8533356418,18,4,7.833301541077501,B,0,0,21,0.25,LOW,0,0,1,0,1,19.91966892097336,0
9561,Student_94461,6396283264,157329,Parent_17977,6745641935,19,4,7.69519894784695,B,0,1,7,1.03,HIGH,0,0,0,0,0,26.68351839110285,0
9117,Student_61013,6423979326,692431,Parent_23446,8223229247,20,1,10.0,A,0,1,14,0.26,LOW,0,0,0,0,0,10.87128871807902,0
2685,Student_67987,6110477598,174565,Parent_11209,6519926218,19,1,7.126875562508298,B,1,5,14,3.95,LOW,0,0,0,0,0,16.55051428483261,0
6799,Student_97987,4024804322,670434,Parent_30205,4827546489,17,1,6.840758142106257,A,0,1,0,0.63,MED,0,0,1,0,0,16.75530551477176,0
3672,Student_60579,3506374419,376600,Parent_63423,8111416384,21,4,9.255829176127616,B,1,1,16,6.46,LOW,0,0,0,1,1,27.98198734081475,0
8988,Student_88697,7101871099,275849,Parent_49080,7456739004,18,2,6.981603014377376,A,0,1,21,10.9,LOW,0,0,1,0,0,26.09698833015942,0
5986,Student_42328,2980465592,405569,Parent_96961,1361064322,19,4,7.899928154604784,C,0,2,3,3.69,LOW,0,0,0,0,1,15.20006281089737,0
6702,Student_63811,3871523051,498886,Parent_62879,4210789518,18,1,6.170300473882481,D,0,2,17,2.53,LOW,0,0,0,0,0,8.798122785136222,0
3692,Student_73788,1313129175,490010,Parent_77527,7190135561,19,4,7.437697497348104,D,1,1,14,4.75,LOW,0,0,1,0,1,19.13371092159286,0
9172,Student_46250,5709149692,397669,Parent_84341,5752483327,21,4,7.642395330258287,C,0,2,16,0.82,LOW,0,0,0,0,0,12.82292544741526,0
4410,Student_15681,5159063889,375313,Parent_89291,4542773577,20,1,8.042486551209457,B,0,0,0,1.82,HIGH,0,0,0,0,0,19.71007422022426,0
3718,Student_36500,7669783245,220712,Parent_79015,5853452524,17,4,7.752711039960145,B,0,2,21,2.21,LOW,0,0,1,0,0,26.13737620054953,0
5514,Student_24765,9874352886,534621,Parent_68004,8005367818,17,3,8.882364279151975,C,0,1,22,4.06,MED,0,0,1,0,0,13.6552907781277,0
4101,Student_82108,2488260966,357199,Parent_38923,8547079755,24,3,7.09262315080625,B,0,2,9,2.68,LOW,0,0,0,1,0,17.65587365950999,0
7089,Student_68489,5083461781,269541,Parent_43996,9228845388,17,3,7.512594995721167,B,0,0,12,12.43,LOW,0,0,1,0,1,23.75530945709281,0
8100,Student_97011,8721073345,656395,Parent_41283,6017279088,22,2,8.572406273074584,D,0,1,22,5.04,MED,0,0,1,0,0,12.68975869726072,0
4175,Student_63790,6562389115,975509,Parent_37251,3409805488,18,3,6.469833599175577,A,1,0,16,2.03,LOW,0,0,1,1,0,40.16285161067377,1
9007,Student_98200,1164778919,855006,Parent_64864,7943434266,17,3,7.088302078238474,A,0,1,1,1.93,HIGH,0,1,0,0,1,20.25080105980293,0
3249,Student_89330,4145786698,417299,Parent_28468,1625374887,22,1,7.809570608344546,A,0,1,11,0.27,LOW,0,0,1,0,1,17.64484933137057,0
5078,Student_69068,4735996957,180321,Parent_92126,8518879606,17,3,8.393854745633377,D,0,0,10,1.5,LOW,0,0,1,0,0,15.91518604160854,0
9384,Student_56404,1730768369,690907,Parent_93396,6851618599,24,3,7.239471838698493,B,0,1,22,3.63,LOW,0,0,1,0,0,28.48733542496065,0
5748,Student_97754,5207455783,789169,Parent_77319,8234736670,23,1,6.561780502537062,B,0,0,4,5.24,LOW,0,0,1,0,1,28.56970969097325,0
6475,Student_16688,4766755826,909563,Parent_14751,7817836652,22,1,8.357035116304047,D,2,1,17,7.08,LOW,0,0,0,0,0,9.225764172594982,0
8386,Student_24947,2660390034,442260,Parent_94559,9665940884,20,4,8.255707776091695,D,0,1,23,3.19,HIGH,0,0,1,0,0,24.43097648193842,0
3466,Student_37679,5404626407,193002,Parent_98589,5559445711,23,3,5.586728930631153,D,0,1,21,1.3,MED,0,0,1,1,0,23.35470028222948,0
2994,Student_92297,9352716303,325280,Parent_58283,2252102544,19,1,9.158103055973704,C,1,2,17,6.19,LOW,0,0,0,0,0,14.10628479456067,0
3652,Student_77647,4331283419,477861,Parent_21445,9337674961,23,1,5.971575853538396,B,1,1,5,4.27,LOW,0,0,0,0,1,13.22854263063321,0
4277,Student_83818,8059303253,685960,Parent_88547,5188311024,19,2,8.067512488615415,A,0,0,2,7.75,MED,0,0,0,0,1,13.66720249950253,0
2925,Student_91588,1498587052,399319,Parent_40788,1528627036,24,1,7.762804799183364,B,0,4,2,0.8,LOW,0,0,0,0,0,16.50600260907365,0
1368,Student_55364,1766686951,404112,Parent_70525,3687186841,19,4,7.333129829055469,A,1,2,9,7.35,HIGH,0,0,0,0,1,20.17672534782263,0
2834,Student_94469,4196810811,472175,Parent_55165,3542670566,24,2,7.576199553466128,B,0,2,10,4.97,MED,0,0,1,0,0,33.81557811130451,1
9091,Student_94326,9403099980,151857,Parent_33928,3091193576,20,3,7.799729066581127,D,0,0,15,10.73,HIGH,0,0,0,0,0,20.10221217679417,0
8418,Student_55002,2052612641,423724,Parent_35934,3837035284,22,1,5.551360026111277,B,0,0,14,13.91,LOW,0,0,0,0,1,6.121416981342351,0
6770,Student_54700,4656091144,958530,Parent_91526,8267305925,23,2,8.439764066985633,D,0,1,8,0.63,LOW,0,0,0,0,0,11.04458284831158,0
1661,Student_30742,8622237280,393959,Parent_53285,5452567877,21,2,9.116921478384777,A,0,1,11,10.77,LOW,0,0,0,0,0,8.944155046378365,0
1205,Student_22418,8226884743,471007,Parent_82941,6498943982,21,1,7.630852209670373,B,0,0,16,2.76,LOW,0,0,0,0,0,18.72105070454134,0
1947,Student_66387,4348552976,255908,Parent_16741,8865859996,20,4,7.334323443425223,A,0,0,22,8.9,LOW,1,0,1,0,0,15.68758137863575,0
8003,Student_27416,7925963530,229209,Parent_32952,2627727729,23,1,6.708317898458817,B,0,0,2,0.58,LOW,0,0,0,0,0,4.293340555238776,0
1795,Student_57095,8264165602,105492,Parent_84918,7780705243,21,3,6.999378649849005,D,0,0,14,0.88,LOW,0,0,1,0,0,20.00155567197993,0
8346,Student_25974,2609711864,338404,Parent_38554,3381437041,22,1,6.467713737533905,C,0,2,15,0.99,MED,0,0,1,0,0,18.23622740101399,0
6587,Student_79724,2629061301,270966,Parent_59892,9773268200,23,2,8.236455620378209,B,1,1,22,1.3,HIGH,0,0,1,0,1,27.22209335465577,0
9158,Student_21804,5912566485,366951,Parent_73339,2810557444,22,1,8.079909218948497,C,1,3,14,1.06,LOW,0,0,1,0,0,22.480156962154,0
4308,Student_20733,1619309869,727735,Parent_23954,2642405525,21,4,6.911919359095857,D,0,1,14,4.36,MED,0,0,1,0,2,19.92770267038657,0
9716,Student_78840,1636231264,773781,Parent_63531,3681266088,20,1,8.373348097085053,A,0,3,6,7.75,LOW,0,0,0,0,1,9.127634200911444,0
9838,Student_58011,7671653508,832769,Parent_42337,8686279772,18,4,7.519337085669125,D,0,2,18,3.76,LOW,0,0,1,0,1,13.14337523505268,0
3140,Student_11393,7229395702,615444,Parent_64562,3944084290,17,2,6.916755979879023,B,0,0,5,6.07,LOW,0,0,0,0,0,12.84226594305814,0
5280,Student_71262,6940085587,267206,Parent_96989,2023181545,21,4,8.109883878780215,D,0,1,4,6.52,LOW,0,0,0,0,3,9.01022904218205,0
8469,Student_10648,7322238630,993592,Parent_37811,2347007929,21,4,7.38502161862297,D,0,1,13,0.65,MED,0,0,1,0,1,17.10297489865507,0
6469,Student_90885,8512615855,418895,Parent_72070,6632458905,17,3,9.16993207666561,C,0,1,15,0.53,LOW,0,0,0,0,2,7.278627665038159,0
4887,Student_26825,3865415285,592218,Parent_41763,7723805978,23,4,6.727699712075569,D,0,0,22,3.09,LOW,0,0,1,0,2,25.75410266782152,0
4819,Student_15563,8082655487,523871,Parent_68828,9343926525,24,4,8.523174094728896,C,0,2,23,12.15,LOW,0,0,1,0,1,21.33869684543494,0
5721,Student_95819,4127466995,203624,Parent_66482,3612246646,24,2,8.24197606953707,B,0,0,7,9.6,LOW,0,0,0,0,0,9.311016286807837,0
9168,Student_60229,3624611140,247870,Parent_86019,8697887304,22,1,6.580936418659864,D,0,5,22,3.79,LOW,0,0,1,0,0,22.57804298950023,0
4017,Student_78817,5659441363,207845,Parent_23301,4329494981,24,1,6.240740887852136,B,0,0,5,9.22,LOW,0,0,0,0,0,8.3135760748584,0
4412,Student_14132,2570364297,799861,Parent_17011,2362602044,17,1,6.234210328363844,D,0,0,10,5.45,LOW,0,1,0,0,0,17.97221722931844,0
1778,Student_34021,3182834463,461102,Parent_67292,9776211605,21,3,6.829628478194942,A,0,2,3,12.33,MED,0,0,0,0,1,9.21698921178898,0
7643,Student_75139,8228835920,928647,Parent_65356,9822992895,21,1,6.706756650817582,A,0,4,8,0.04,MED,0,0,0,0,0,6.638525399155497,0
6450,Student_32790,5788808145,770790,Parent_28136,3602933026,20,1,8.448663978964651,D,0,2,19,1.0,LOW,0,0,1,0,1,32.95831584255994,1
2001,Student_54148,2668687583,589377,Parent_58203,4378065328,18,2,9.019297793904544,D,0,0,6,2.41,MED,0,0,0,0,1,5.036821852646416,0
3996,Student_50696,2115168478,931813,Parent_14706,5474025730,18,3,8.496238015481678,A,0,2,2,4.09,LOW,0,0,1,0,0,19.88024991888248,0
5749,Student_72286,4845502982,120726,Parent_23516,7506795710,18,3,7.59679125348606,D,0,1,13,3.51,LOW,0,0,0,0,0,19.20614048650021,0
6932,Student_78593,1517831307,890753,Parent_54485,7341245534,17,2,6.703025353598046,D,0,1,6,4.06,LOW,0,0,0,1,0,25.77669821894116,0
5172,Student_10862,2876231868,531084,Parent_35724,1845746173,23,2,8.528561268288946,D,0,2,7,0.9,LOW,0,0,0,0,0,18.31031927370937,0
7842,Student_55964,2598147580,542055,Parent_98024,8080934116,22,1,8.871259722219355,B,0,1,23,4.31,LOW,0,1,1,0,0,35.49885892361554,1
8641,Student_44252,5570598527,299522,Parent_84917,4313412143,22,4,7.063914620099845,C,0,2,7,1.83,MED,0,0,1,0,0,16.50210359552061,0
8954,Student_17659,6296371278,421760,Parent_77196,8685315287,20,2,7.069085161389557,D,0,2,6,3.01,HIGH,0,1,0,0,1,37.38177024005572,1
6079,Student_75090,9423431494,362107,Parent_98767,1481240878,21,3,7.069145973619643,B,0,1,6,3.64,MED,0,0,0,0,0,17.85321543099884,0
8076,Student_67203,6838542207,605309,Parent_26536,9187460728,18,3,7.389390645751214,A,0,2,1,4.35,LOW,0,0,0,0,1,21.68759213845519,0
7499,Student_89062,8407820900,139689,Parent_65946,4058385206,22,2,4.826542105365639,B,0,0,1,2.13,LOW,0,0,0,0,2,5.694527101732411,0
5084,Student_34345,5885487953,811543,Parent_76966,1027976118,22,1,8.097419906872025,A,0,0,8,0.47,LOW,0,1,0,0,1,11.7590135418188,0
9687,Student_66024,7084889843,212799,Parent_90944,3262968948,21,4,7.056757163937954,C,0,2,8,2.15,HIGH,0,0,0,1,1,26.58891281627992,0
8421,Student_33505,7354690537,677438,Parent_37150,8950425265,23,1,8.01375401979881,B,1,2,6,3.66,HIGH,0,0,0,0,0,23.45770442091927,0
8136,Student_91872,4207069977,957243,Parent_18464,2124738488,18,3,5.477084228155823,A,0,2,21,1.16,LOW,0,0,1,0,2,19.85242369308038,0
5368,Student_89283,2975609507,663670,Parent_84851,7294978112,23,4,8.094894759998915,A,0,1,18,16.28,LOW,0,0,1,1,1,29.20731782970424,0
1566,Student_89675,8530016154,271830,Parent_93893,9126644658,24,4,7.547270499702622,C,0,0,18,1.47,LOW,0,0,1,0,0,21.19244147587564,0
1361,Student_30560,3986490995,359519,Parent_17287,5597376373,19,4,7.861896945595009,B,0,2,16,1.05,LOW,0,0,1,0,1,16.92699616093055,0
9675,Student_16949,4215309056,564751,Parent_18383,5891560167,18,1,8.276374958492303,A,0,0,9,4.95,MED,0,0,0,0,0,6.081166483997917,0
4085,Student_59937,7612009687,245899,Parent_85104,5362993099,17,4,7.159229075117179,D,0,0,2,1.06,LOW,0,1,0,0,2,21.61067935038671,0
8998,Student_57306,8778389209,838832,Parent_17086,1765450277,23,1,7.292765724101746,C,0,1,0,5.48,LOW,0,0,0,0,0,15.15859151984685,0
5304,Student_52561,9361476066,549810,Parent_39255,6055028744,23,1,4.980147945335059,B,0,2,5,12.21,LOW,0,0,0,0,1,14.49370054410625,0
1197,Student_39688,9434152034,744933,Parent_44206,6999820614,19,2,5.891452747404665,C,1,0,10,1.15,HIGH,0,0,0,0,0,30.59760313956319,0
3141,Student_26073,6356185800,798353,Parent_62450,7069432984,20,1,6.396403163132991,B,0,0,0,0.24,LOW,0,0,1,1,0,30.58769405022807,0
7898,Student_19700,3328994764,167328,Parent_71067,7684306388,18,2,8.440785627924601,C,0,3,0,4.21,HIGH,0,0,0,0,1,17.15180933466958,0
1787,Student_55015,9358801930,738511,Parent_56848,2805800840,22,4,7.442652315819692,C,1,1,5,11.02,LOW,0,0,0,0,0,9.41269882145005,0
5752,Student_45637,3728146046,191092,Parent_78146,4921650790,19,2,7.499245523069604,B,0,1,12,4.38,LOW,0,0,0,0,0,17.32441955182481,0
1018,Student_82343,7427270169,456309,Parent_16698,2584553164,23,1,6.909143686776764,A,0,2,20,6.06,LOW,0,0,1,0,1,20.54411465311275,0
6019,Student_94756,7276422050,920584,Parent_71969,4712956579,22,2,6.112923592348861,D,0,2,20,1.56,LOW,0,0,1,0,1,20.98275914739936,0
3160,Student_43258,2659279286,912633,Parent_24941,8308813640,21,2,7.464373190948429,D,0,1,10,3.02,LOW,0,0,1,0,2,14.06526937851877,0
2569,Student_71023,9559241854,825602,Parent_36302,5687988402,24,1,7.475876610448915,D,0,0,0,1.04,LOW,0,0,0,1,0,28.08074341517709,0
7220,Student_86804,8342686582,117171,Parent_29765,2282121114,18,4,6.683930287835286,C,0,2,1,8.12,HIGH,0,0,0,0,1,22.85439002561126,0
5656,Student_68970,3991609319,279024,Parent_61142,4173399781,20,4,6.553409241877035,D,0,3,1,1.7,MED,0,0,1,0,0,19.24240335244546,0
1826,Student_92286,7937950871,528356,Parent_75422,5736141062,24,3,7.942220130421401,D,0,0,9,0.45,LOW,0,0,1,0,2,21.39722592010386,0
3974,Student_56272,5864544850,514523,Parent_43252,6174193783,22,3,4.894349261039294,B,0,2,7,0.96,LOW,0,0,0,0,0,20.98039294388393,0
9877,Student_79655,8892433282,290098,Parent_56085,8259289540,17,2,6.482390300921311,B,1,0,18,8.12,LOW,0,0,1,0,0,23.30883119727851,0
4303,Student_81814,1681640417,697073,Parent_57879,8146269790,22,4,6.954667546010647,A,0,0,14,13.62,MED,0,0,0,0,2,13.90838371945075,0
9760,Student_65677,4159365997,351703,Parent_43399,3590239125,18,2,7.715995999037567,A,0,1,21,0.06,LOW,0,1,1,0,1,26.56607228152848,0
3470,Student_41618,3827636196,996655,Parent_57672,6955459865,21,4,8.763404932279254,D,0,0,11,0.33,HIGH,0,0,0,0,0,25.6385448810048,0
8787,Student_59399,1705179841,881922,Parent_85846,1250201004,23,1,6.968554099588351,A,1,6,11,2.38,MED,0,0,0,0,1,16.53837009432649,0
9906,Student_71504,4176519212,329022,Parent_43654,6845507294,23,1,8.861535448368613,D,0,5,16,8.49,LOW,0,0,0,0,1,17.20257443624544,0
4551,Student_79359,4001283902,286006,Parent_37420,1271456765,22,1,8.010109756841324,D,0,0,17,0.43,LOW,0,0,0,0,0,6.444589823118125,0
8107,Student_46658,3493851472,798729,Parent_72313,4498409741,20,1,8.109618499891312,A,0,1,5,6.35,LOW,0,0,0,0,0,5.302857180251793,0
9966,Student_75164,2927225585,624735,Parent_12500,9288669164,20,2,7.520292283935534,C,0,3,9,1.09,LOW,0,0,0,0,1,16.87458284445722,0
1970,Student_72517,4168369822,206857,Parent_21779,6171803026,22,4,8.367147741218133,A,0,4,13,5.38,LOW,0,0,0,0,0,21.67750416627986,0
7151,Student_89914,3312806071,378152,Parent_21503,2484547427,22,2,8.516422152707307,B,0,1,8,5.7,LOW,0,0,0,0,1,17.31399011009935,0
9976,Student_23336,4788094925,707975,Parent_34106,3062215025,20,3,7.61366802247877,C,1,0,2,3.32,LOW,0,0,0,0,0,18.78491322882292,0
7717,Student_57785,7980320511,118837,Parent_83788,7669887891,17,3,6.500317100681976,A,1,1,23,1.27,LOW,0,0,1,0,0,21.97940767024553,0
9583,Student_18783,1494305194,616639,Parent_98773,5873669268,24,2,7.24002892635021,C,0,1,22,3.46,LOW,0,0,1,0,0,16.50073742509463,0
8425,Student_23407,8176683600,440350,Parent_16230,9740056606,23,2,7.783065585133642,C,0,2,2,0.37,LOW,0,0,0,0,0,0.5636860396514987,0
7506,Student_47106,6670648223,349255,Parent_53799,4290723601,20,1,7.86115459513489,B,0,1,6,0.27,LOW,0,0,1,1,0,21.69699405428898,0
5563,Student_86194,4636171009,276513,Parent_89822,8387338136,21,2,9.204318844775168,C,0,2,11,6.39,MED,0,0,0,0,0,6.478526839881312,0
7858,Student_19271,5806420977,237099,Parent_75214,8732608879,17,2,7.933814659176162,D,0,0,8,4.81,LOW,0,0,0,0,1,4.755197123413051,0
3540,Student_76004,2983275571,225034,Parent_79818,9336113582,19,4,6.319719407459685,C,0,0,7,1.52,LOW,0,1,0,0,0,21.27686943018557,0
1852,Student_40391,1088136296,424710,Parent_56162,2335996168,19,1,7.828095929779236,B,0,4,20,1.21,MED,0,0,1,0,1,23.10360409243606,0
8877,Student_10378,2976328104,551817,Parent_60903,3414972852,24,2,6.632846505118062,A,0,1,10,3.83,LOW,0,0,1,0,1,13.89559019657241,0
5194,Student_94789,5908726553,469471,Parent_38774,2776685406,20,1,7.402511923886434,A,0,0,17,0.48,LOW,0,0,1,0,2,11.65271890949787,0
6404,Student_23503,3967323232,389160,Parent_65908,7133329448,23,1,6.064461822105811,C,0,0,20,3.37,LOW,0,0,1,0,0,2.356600463942541,0
6494,Student_77924,8246305851,695156,Parent_54858,9036885590,21,3,7.053261997851897,B,1,2,21,0.27,MED,0,0,1,0,4,27.6066026284549,0
4853,Student_95823,3925604574,556352,Parent_65171,4632377266,18,3,5.133542309892968,B,1,1,4,5.82,HIGH,0,0,0,0,0,31.01499804894182,0
1131,Student_63545,8641562990,918467,Parent_93042,2898098725,20,1,7.707321730590255,A,0,2,5,3.01,LOW,0,0,0,0,0,17.23468238458522,0
8462,Student_24558,2546803603,508547,Parent_75982,2715027764,17,1,5.64244178463102,B,0,3,16,6.27,MED,0,0,1,0,0,18.94063758191966,0
6266,Student_67110,4669108539,752814,Parent_31049,3218598020,22,3,7.494389028086373,B,0,1,18,10.19,HIGH,0,0,1,0,1,28.75892007147413,0
9944,Student_89927,7347851925,618566,Parent_83224,2001497322,21,3,7.433379082409352,A,1,2,8,1.08,LOW,0,0,0,0,0,17.27347086523621,0
1703,Student_45898,3345056408,390327,Parent_48659,2958023855,24,3,6.116235036525154,D,0,2,0,3.21,LOW,0,0,0,0,1,15.29948014167192,0
3266,Student_16018,8297532866,142101,Parent_53648,7017917999,24,4,6.76593631528289,C,0,1,18,7.9,HIGH,0,0,1,0,1,31.45058959666809,0
7822,Student_26054,4883264390,791367,Parent_19209,3144534115,17,1,7.173913975007342,D,0,2,12,0.95,MED,0,0,0,0,1,23.26116597527757,0
9806,Student_22981,9046515384,788748,Parent_25954,6235223562,20,3,7.628802984522468,D,0,1,23,7.32,LOW,0,0,1,0,1,20.95823422412528,0
